NomImage;Numero;nbPixBoucleHaut;nbPixBoucleBas;Compacity;distSTDskel;nbPixSkelQuartBasGauche;skelXcentreGrav;skelYcentreGrav;boucleXcentreGrav;boucleYcentreGrav;diffSkelBoucleXcentreGrav;diffSkelBoucleYcentreGrav;nbPixDiagInfSkel;nbPixDiagSupSkel;minorAxisSkel;majorAxisSkel;OrientationSkel;PHI1skel;PHI2skel;PHI3skel;PHI4skel
188,pgm;8;1870;0;1,062369;10,88019;0;36,184874;50,62605;27,365775;40,5;8,819099;10,12605;152;83;79,320048;94,949077;0,70478;0,114931;91,687811;373,393636;77,824784
198,pgm;8;1117;0;1,222622;10,935405;0;37,188776;56,056122;26,356312;48,42077;10,832464;7,635353;144;49;58,773063;90,214056;0,544676;0,102897;85,478565;449,476001;67,486192
208,pgm;8;2570;2;1,036178;9,587561;11;36,216667;51,504167;26,3507;49,413686;9,865967;2,090481;147;90;87,885431;96,003817;0,30476;0,120555;91,687348;330,918541;85,018775
218,pgm;8;1890;0;1,488185;12,014592;0;33,311787;53,980989;21,397354;47,768783;11,914433;6,212206;189;72;76,612709;106,832249;0,762907;0,13423;129,64332;616,925068;118,263053
228,pgm;8;2110;0;1,064484;11,201393;0;36,851351;53,504505;28,161611;44,457346;8,68974;9,047159;153;66;68,94614;111,080461;-0,592512;0,117416;108,624767;698,431071;98,927976
238,pgm;8;2457;0;1,511142;12,491286;0;32,536398;55,609195;23,834758;49,7965;8,701641;5,812696;201;57;66,329749;122,257686;-0,616409;0,1399;157,055698;1032,775658;148,87892
248,pgm;8;2099;473;1,070429;8,006565;37;42,977876;54,411504;36,520995;48,166019;6,456881;6,245486;140;84;76,932436;100,523021;-0,607606;0,131287;131,161512;798,872467;122,475042
258,pgm;8;1192;0;1,6878;11,601934;0;31,391837;57,281633;20,500839;43,763423;10,890998;13,51821;186;57;77,770381;105,897415;-0,548598;0,130966;126,360401;658,20792;118,656187
268,pgm;8;1934;0;1,289119;12,639504;0;34,810277;53,944664;23,763702;44,008273;11,046575;9,936391;176;75;74,950792;110,453319;-0,590797;0,132455;131,522868;723,661432;120,963279
278,pgm;8;2551;0;1,174075;11,562032;0;34,837838;55,837838;25,620541;46,997256;9,217297;8,840582;178;78;81,563763;116,626626;-0,494423;0,144974;152,161268;920,400894;155,844188
288,pgm;8;1510;0;1,400236;13,442871;0;30,890295;55,78903;19,662252;41,458278;11,228044;14,330751;182;53;71,326809;117,524911;-0,592056;0,124374;119,099217;699,597812;113,405594
298,pgm;8;2118;0;1,258285;9,043998;13;32,970085;49,84188;24,186497;48,988196;8,783589;0,853684;155;77;79,213618;91,602646;0,484186;0,105016;72,705961;249,533951;58,813876
308,pgm;8;1680;0;1,009716;13,855086;0;34,9869;56,279476;24,217857;39,757738;10,769042;16,521738;171;55;63,825253;122,543859;-0,627402;0,127888;134,768572;961,965732;131,057075
318,pgm;8;1103;0;1,257116;11,80283;0;34,365854;56,121951;20,981868;46,589302;13,383986;9,532649;158;43;62,814628;101,34838;0,601133;0,106995;89,074893;468,353028;75,981161
328,pgm;8;2508;0;1,346511;12,788904;0;36,417293;56,672932;26,464115;47,157097;9,953178;9,515835;188;75;74,693488;121,69391;-0,654522;0,154608;184,601842;1259,527615;190,703405
338,pgm;8;2393;0;1,356947;12,569641;0;32,411552;54,920578;20,526118;47,63644;11,885435;7,284138;199;75;84,063178;117,405038;-0,623118;0,148747;154,030006;774,654358;155,485234
348,pgm;8;2883;722;1,09776;8,992079;44;41,863469;53,859779;34,088488;47,921221;7,77498;5,938558;159;109;92,931026;119,252628;-0,663912;0,164823;183,784864;1195,838132;211,37389
358,pgm;8;2488;0;1,166861;12,640432;0;33,628458;57,371542;24,008039;47,870177;9,62042;9,501365;187;63;78,587593;120,04584;-0,590965;0,144439;155,803665;1011,799271;162,159385
368,pgm;8;2151;0;1,279936;10,881645;0;36,51417;56,497976;27,493259;47,90516;9,020911;8,592815;173;71;74,298814;107,743767;-0,668657;0,138218;146,454187;887,061948;138,184646
378,pgm;8;2600;19;1,108496;11,669702;19;37,308824;51,110294;27,631921;40,264987;9,676903;10,845307;167;103;90,053126;111,343173;-0,608511;0,143776;135,017515;686,146587;138,94887
388,pgm;8;1346;0;1,402166;13,380735;0;29,794355;59,665323;20,049034;42,89153;9,745321;16,773792;201;45;74,87701;115,135811;-0,578992;0,139539;148,528744;905,518556;149,566289
398,pgm;8;2314;0;1,164328;11,334259;0;33,762712;59,241525;24,748487;51,619274;9,014224;7,622251;181;52;71,924196;113,932144;-0,623059;0,136504;146,444538;940,520322;142,349856
408,pgm;8;2093;0;1,177766;12,403169;0;34,121951;57,825203;23,226469;47,157191;10,895482;10,668013;177;66;77,936801;114,065121;-0,57304;0,140241;147,701423;882,308905;146,967292
418,pgm;8;1576;0;1,528781;12,114798;0;30,758893;55,711462;19,446701;48,685279;11,312193;7,026183;184;66;85,244743;93,628167;-0,677191;0,127814;109,612648;411,845944;98,259731
428,pgm;8;2723;0;1,21623;12,105623;0;34,76779;54,996255;25,385971;45,944179;9,381819;9,052075;185;79;84,198008;119,481985;-0,563093;0,148685;156,310347;962,198085;165,948282
438,pgm;8;2328;0;1,340141;12,949123;0;34,722846;54,074906;24,278351;43,616409;10,444496;10,458497;184;81;70,829454;124,995629;-0,682614;0,144709;162,779999;1081,110438;162,68874
448,pgm;8;1191;0;1,404841;10,317877;14;34,153543;55,952756;17,559194;43,788413;16,594349;12,164343;185;66;80,924663;102,065666;0,496845;0,136082;126,159837;534,890273;118,832165
458,pgm;8;2080;0;1,469778;12,603957;0;33,686047;55,589147;24,663942;47,083173;9,022104;8,505974;191;64;75,031621;112,850699;-0,567662;0,138616;145,080447;885,386405;140,097255
468,pgm;8;2348;506;1,126526;9,581547;44;42,761506;55,079498;36,040294;49,947092;6,721212;5,132406;149;88;85,14587;106,682094;-0,256481;0,144039;145,342578;882,735766;150,820207
478,pgm;8;1981;0;1,272795;12,046441;0;33,306513;51,524904;22,148915;42,389197;11,157599;9,135707;177;82;76,954437;107,374143;-0,778086;0,126711;113,849305;521,709877;101,665528
488,pgm;8;2470;0;1,263096;10,973967;0;37,7;56,716;28,069231;49,271255;9,630769;7,444745;175;72;70,949412;116,713369;-0,702523;0,1451;166,531264;1088,636496;162,052615
498,pgm;8;2623;0;1,153649;11,293836;0;34,811765;56,74902;25,065955;49,834541;9,74581;6,914479;176;76;86,821782;109,753858;-0,571935;0,144236;144,4852;765,761604;147,844147
508,pgm;8;2535;0;1,062822;14,77708;0;40,868726;49,227799;26,040237;39,375937;14,828489;9,851862;138;117;76,054312;131,917469;0,662132;0,143558;152,172822;1137,64869;168,033102
009,pgm;9;271;1974;1,110537;11,532092;73;56,1;41,634615;68,229399;41,690869;-12,129399;-0,056253;78;175;89,535632;104,235669;0,591924;0,15758;172,93914;831,728168;178,512853
019,pgm;9;0;960;1,134758;15,537159;139;54,493878;33,285714;75,889583;27,502083;-21,395706;5,783631;48;188;89,496571;97,259656;-0,344239;0,126649;98,904437;330,895146;93,666859
029,pgm;9;0;1;0,07958;12,514082;91;59,146939;36,395918;95;41;-35,853061;-4,604082;55;188;94,997945;105,935513;-0,488485;0,149167;143,619267;613,25629;155,358636
039,pgm;9;0;1117;1,077854;13,857895;148;60,195833;33,125;76,712623;29,995524;-16,51679;3,129476;46;193;83,934447;99,973054;-0,449137;0,138859;131,845995;563,361434;126,810459
049,pgm;9;17;1523;1,209665;11,786227;78;57,75;42,737705;70,196753;41,435714;-12,446753;1,301991;58;184;75,798059;95,820337;-0,77567;0,148706;171,434978;935,364806;158,285456
059,pgm;9;0;1;0,07958;11,810176;68;62,354067;41,545455;94;38;-31,645933;3,545455;38;169;76,993362;117,271503;-0,648125;0,143041;157,518779;1008,955744;167,390733
069,pgm;9;0;1;0,07958;13,88868;62;65,113537;48,104803;92;65;-26,886463;-16,895197;48;177;64,637634;119,077845;-0,615906;0,176357;261,833941;2129,092001;288,074422
079,pgm;9;0;1;0,07958;12,884168;124;57,080851;33,017021;94;32;-36,919149;1,017021;63;170;88,264466;114,492843;-0,750023;0,132882;91,790146;263,443019;106,359546
089,pgm;9;0;1;0,07958;11,73246;84;55,285106;36,178723;88;41;-32,714894;-4,821277;54;179;94,104599;101,511523;0,360802;0,130727;101,327945;340,517836;105,142195
099,pgm;9;0;1;0,07958;12,896649;106;62,049261;37,374384;94;37;-31,950739;0,374384;48;153;83,909437;101,857037;-0,575225;0,128609;119,182339;591,432741;120,593078
109,pgm;9;0;1695;1,070501;13,359826;114;60,065891;35,968992;75,79056;35,748673;-15,724669;0,22032;50;207;85,151956;106,969991;-0,530473;0,156607;169,601351;818,373449;172,964184
119,pgm;9;0;1183;1,051086;13,723883;146;58,533898;34,305085;74,793745;30,45224;-16,259846;3,852845;49;185;85,496097;91,893977;-0,693991;0,131869;120,834603;492,643265;110,611348
129,pgm;9;0;1;0,07958;12,90873;109;62,393013;36,838428;97;32;-34,606987;4,838428;53;175;93,743566;98,899961;-0,345696;0,146801;145,194936;691,983494;155,304032
139,pgm;9;0;1;0,07958;13,021064;136;60,008584;35,815451;91;40;-30,991416;-4,184549;54;177;88,930105;94,976877;-0,402211;0,138445;130,636039;553,092337;128,507899
149,pgm;9;0;1;0,07958;11,096234;97;55,181435;37,28692;90;36;-34,818565;1,28692;76;159;85,169287;113,880732;-0,755336;0,135072;95,128547;267,915808;108,730312
159,pgm;9;0;1;0,07958;12,181133;62;62,454054;39,12973;90;32;-27,545946;7,12973;33;150;68,974735;124,192698;-0,727672;0,12382;123,403356;834,527588;129,707644
169,pgm;9;0;1;0,07958;14,070553;119;57,136792;35,037736;94;36;-36,863208;-0,962264;47;163;89,476745;106,489814;-0,295822;0,12087;91,909598;337,893664;95,039328
179,pgm;9;0;1;0,07958;13,197971;100;60,869767;36,860465;94;38;-33,130233;-1,139535;44;169;82,614635;106,315839;-0,432371;0,133232;123,789202;588,125724;125,729402
189,pgm;9;0;1061;1,190772;11,100499;85;57,082126;41,956522;68,464656;41,034873;-11,38253;0,921649;46;153;68,868098;85,873312;0,651336;0,119564;115,111118;593,919181;94,336196
199,pgm;9;0;1;0,07958;9,632641;81;60,572327;36,106918;89;25;-28,427673;11,106918;33;124;76,286305;88,679947;-0,605637;0,092664;64,663684;304,01337;56,698354
209,pgm;9;0;1;0,07958;12,439714;127;58,278027;35,152466;93;32;-34,721973;3,152466;57;164;89,386828;98,550166;-0,56359;0,127967;103,785618;386,964184;104,189163
219,pgm;9;170;1926;1,149503;13,287863;96;53,964413;37,245552;70,866412;32,938931;-16,901999;4,30662;69;210;88,733013;103,470462;-0,219797;0,153443;145,280025;598,235073;148,892699
229,pgm;9;0;1;0,07958;11,00662;73;58,718062;44,066079;91;48;-32,281938;-3,933921;84;141;81,742137;109,439664;-0,512843;0,148817;162,67541;931,767479;169,425679
239,pgm;9;36;1254;1,141014;14,094389;117;55,848;34,96;71,603876;27,421705;-15,755876;7,538295;77;171;84,784435;96,364996;0,293357;0,134272;124,026993;486,541651;114,022261
249,pgm;9;0;1181;1,10401;13,160609;139;59,526549;30,725664;72,46486;25,240474;-12,938312;5,48519;37;187;78,689216;98,532753;-0,335883;0,123877;103,644221;395,941948;95,101419
259,pgm;9;0;1276;1,222386;13,710337;146;57,241636;35,776952;75,478056;30,23511;-18,236421;5,541842;64;203;85,182052;98,235046;-0,73547;0,150996;142,007471;537,949088;138,639913
269,pgm;9;0;946;1,768674;13,601025;122;56,74359;39,695971;76,649049;40,630021;-19,905459;-0,93405;67;203;73,481016;94,650321;0,510245;0,155419;187,35249;964,304133;162,846454
279,pgm;9;0;1581;1,11749;12,566812;108;59,995902;37,442623;73,508539;36,362429;-13,512637;1,080194;46;196;82,300893;100,017795;-0,66027;0,14762;158,32486;785,705352;152,536746
289,pgm;9;0;1219;1,103281;12,723254;135;57,890351;33,447368;72,538146;29,913043;-14,647795;3,534325;44;182;83,376304;89,677869;0,372273;0,123283;106,916711;439,771788;93,37453
299,pgm;9;0;526;1,01729;13,119543;104;51,652174;32,594203;70,209125;19,912548;-18,556952;12,681655;62;144;69,368505;94,059188;0,440215;0,094889;52,077768;108,848863;43,734391
309,pgm;9;0;1;0,07958;13,389508;89;55,673575;40,455959;80;49;-24,326425;-8,544041;52;140;66,847113;112,632775;-0,712339;0,112102;68,301943;230,125122;72,000734
319,pgm;9;0;1;0,07958;11,496685;120;58,894977;37,415525;91;23;-32,105023;14,415525;67;150;79,493494;97,811489;-0,74399;0,128365;105,659286;406,550338;103,750226
329,pgm;9;0;1082;1,11272;12,355882;95;61,772727;41,429752;81,095194;45,100739;-19,322467;-3,670987;63;177;73,969472;109,118672;0,52019;0,160166;205,993592;1339,071073;204,847636
339,pgm;9;0;1;0,07958;13,09957;110;50,434599;34,257384;87;45;-36,565401;-10,742616;74;158;88,975855;119,124054;-0,688765;0,120844;64,697478;154,102341;80,11702
349,pgm;9;98;2727;1,016931;11,655319;89;58,664151;44,154717;70,290619;47,169204;-11,626469;-3,014487;90;171;91,622641;115,117897;-0,517217;0,178717;220,487538;1228,249216;255,971085
359,pgm;9;0;1567;1,157945;13,446951;133;57,361868;33,688716;72,181876;29,609445;-14,820008;4,079271;51;204;89,936875;96,811306;-0,17787;0,141777;128,674089;479,966859;124,749061
369,pgm;9;0;1;0,07958;12,186135;98;61,788043;37,630435;91;34;-29,211957;3,630435;38;144;72,579547;106,928668;-0,539416;0,115509;100,978877;544,029631;98,421713
379,pgm;9;13;1029;1,174299;14,978805;118;54,820084;30,041841;71,421305;17,309021;-16,601222;12,73282;69;168;82,983021;103,498794;0,655773;0,119683;77,384015;164,026964;78,361366
389,pgm;9;0;1;0,07958;11,095203;79;56,502283;37,598174;90;45;-33,497717;-7,401826;54;163;92,886971;102,769604;-0,220949;0,12714;102,068486;406,652023;106,112781
399,pgm;9;0;1;0,07958;11,353061;97;56,047619;33,074074;90;21;-33,952381;12,074074;43;144;80,004428;101,076184;-0,204688;0,099675;63,590675;214,782003;59,007984
409,pgm;9;0;917;0,993576;13,852417;107;61,938865;34,716157;80,476554;36,069793;-18,537689;-1,353636;41;187;81,282596;109,062861;-0,579377;0,141934;143,874337;719,253384;144,348011
419,pgm;9;258;1667;1,194731;11,298379;110;55,876923;34,384615;66,469091;27,361039;-10,592168;7,023576;67;191;87,892274;96,352401;0,760249;0,139557;120,136904;392,090917;117,443209
429,pgm;9;0;1;0,07958;15,26897;127;56,128405;34,505837;93;41;-36,871595;-6,494163;65;192;93,617114;122,470196;-0,633184;0,149734;109,472047;389,307778;136,964427
439,pgm;9;475;2446;1,133788;9,37061;83;56,715867;37,413284;65,728518;34,747004;-9,01265;2,66628;90;179;95,846064;104,337525;0,049791;0,159104;153,117403;583,827642;169,156107
449,pgm;9;0;1;0,07958;13,617236;100;50,368664;36,24424;83;45;-32,631336;-8,75576;64;151;85,09387;107,103276;-0,634814;0,108937;62,371991;178,740179;64,742538
459,pgm;9;0;1071;0,932072;12,240725;117;57,432432;33,783784;74,466853;31,588235;-17,034421;2,195548;48;172;82,763425;92,616558;-0,474734;0,11997;99,228733;404,478312;88,231901
469,pgm;9;0;1;0,07958;10,249813;99;59,295964;36,64574;93;29;-33,704036;7,64574;57;164;88,077919;94,845925;0,008498;0,131704;115,706603;479,73244;114,799649
479,pgm;9;0;961;1,293897;14,844465;129;54,902344;32,390625;76,290323;23,422477;-21,387979;8,968148;76;178;80,159089;100,754598;-0,370932;0,130547;105,651263;334,37036;97,43218
489,pgm;9;0;997;1,111404;13,5807;80;57,43578;41,889908;73,664995;42,066199;-16,229215;-0,17629;53;162;67,664558;100,539097;0,568946;0,13018;138,4165;790,8004;121,418217
499,pgm;9;0;1;0,07958;9,757346;78;61,795082;41,344262;96;42;-34,204918;-0,655738;82;159;93,921934;109,011522;-0,383334;0,166458;186,767791;987,222398;214,342257
509,pgm;9;0;1;0,07958;9,757346;78;61,795082;41,344262;96;42;-34,204918;-0,655738;82;159;93,921934;109,011522;-0,383334;0,166458;186,767791;987,222398;214,342257
